Name / Description,Src / Author
"[tut_desc name=""Guide To Poster, Making-ing"" desc=""This is not a step by step guide and I will not be covering the basics of using the program, these are just some tips on how to make each poster something you can be proud of."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=380870392"" /]","[author name=""RIP-Headphone-Users"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Importing Source Engine Game Assets"" desc=""I will give you information on how to import assets from Source games into Source Filmmaker."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=184300648"" /]","[author name=""Jimo"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Using Jiggle Bones"" desc=""Some items have jiggle bones that don't show up when you load them. This is a quick guide to tell you how to activate them."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=142071475"" /]","[author name=""Gay Scout"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Get Rid of Those Black and Purple Checkerboard Blues in MvM (or other TF2 based) Maps"" desc=""What are all these black and purple Things that are ruining the scene???"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=143198974"" /]","[author name=""Pte Jack"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Creating Floating Text with Particle Systems"" desc=""This step-by-step tutorial explains how to create dynamic floating text in Source Filmmaker using a rope particle system, from creating the texture and material files to making them appear in your shots."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=129157398"" /]","[author name=""R234"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Portal 2 Source Filmmaker (IFM)"" desc=""This is an introduction to the Portal 2 IFM, a build of SFM made specifically for portal 2."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=340803511"" download_link=""https://mega.nz/#F!MF5ynCKD!Pe2a9noTGrpVw3fdsLNy3A"" /]","[author name=""Rantis"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Transparent items in SFM."" desc=""Fixing Transparent items due to AO on some models."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=126653582"" /]","[author name=""Patrick Jr"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to make custom Color Correction"" desc=""Purity-schmurity, color correction will always improve images and videos! This guide will teach you how to use Source Filmmaker's inhouse color correction tool for your projects!"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=153175405"" /]","[author name=""Christoffer395"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Source Game Compatibility List"" desc=""A list of Source Engine games and whether their models or maps are compatible with SFM (and in what way). Please contribute any info and help complete this!"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=214506949"" /]","[author name=""6000 ANGRY BEES"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Rendering Multiple Maps in a single project file"" desc=""Want to know how to render your movie in a single project file ? This is actually possible to do, read on !"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=186869334"" /]","[author name=""Sync"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to render and save posters with high-quality"" desc=""This guide is for people who want high quality images. #creativity."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=385835530"" /]","[author name=""Lucio"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Using the SFM Steam Workshop"" desc=""I will give you instructions on how to download and use assets from the Source Filmmaker Steam Workshop."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=183482400"" /]","[author name=""Jimo"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to export SFM animations to TF2"" desc=""Ever wanted to export your SFM work into your beloved, hat addict game? Now's your chance!"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=286069402"" /]","[author name=""Kárs"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Creating Loadout Posters for your Loadout Poster needs"" desc=""Showing you how to make your own loadout posters with Source Film Maker"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=246021898"" /]","[author name=""Lunatic Cultist"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Frequently Asked Questions"" desc=""Answers to several frequently asked questions that have cropped up on Facepunch. Fixing broken map lighting, mounting other games, all that good stuff."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=149413950"" /]","[author name=""6000 ANGRY BEES"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Scene Building 101 (Using The Fancy Sky Particles)"" desc=""I released some sky particles to the workshop yesterday. So I decided to make a guide on scene building with them."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=329691116"" /]","[author name=""Kipu"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Getting Gmod Workshop stuff too SFM"" desc=""Ever wanted gmod to sfm?"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=290351362"" download_link=""https://mega.nz/#F!cdpEHDKK!f8emF6HIqHTjGZjHaHee1g"" /]","[author name=""Mik Dundee"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Scaling Models in Sourcefilmmaker"" desc=""Well, look no further, for here you can find the answer to all of your questions regarding the new scaling system in SFM"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=205885254"" /]","[author name=""LOOK MOM I'M A MEEEEEEEEEMEEEEE"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Cut Throat Concierge Fire Effect Fix"" desc=""In Source Filmmaker there is a tiled Fire effect on the Cut Throat Concierge for the Spy, I'm going to show you how to fix it"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=118120596"" download_link=""https://mega.nz/#F!lMp3EL4Z!406hu-mbYJJu1j4bwVZoWA"" /]","[author name=""Patrick Jr"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to make SFM Posters:For Newbies"" desc=""You want to make some SFM posters! Read dis guide den! Note I am not the best,but I at least can show you the basics of making a poster."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=444033794"" /]","[author name=""ジャスティン·サン"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to create Killstreak sheens in SFM"" desc=""In this guide I will teach you on how you can put killstreak sheens into SFM"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=507383685"" /]","[author name=""AndyO's"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to use zombie skins"" desc=""In this guide, I'll show you how to use zombie skins in SFM without the transparence effect. "" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=506863826"" /]","[author name=""Keplyx"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Setting up SFM Plugins for Maya"" desc=""A quick guide to easily and painlessly set up your copy of Maya to use the plugins provided with SFM. After correctly setting this up, you will be able to directly access DMX models, SMD models and also be able to export DMX animations."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=171153928"" /]","[author name=""Sid"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to create a decent poster/image with SFM"" desc=""This guide will help you to create decent posters and/or images in Source Filmmaker."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=130324271"" /]","[author name=""iSmile02"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Creating Dark Maps for SFM"" desc=""How to create maps with no lights for use in SFM."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=334175655"" /]","[author name=""SedimentarySocks"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to get the Source Filmmaker Intro"" desc=""The main objective of this guide is to help you guys find the Source Filmmaker Intro within Source Filmmaker. The intro can be put at the end of your video."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=266408306"" /]","[author name=""drtyeyeball"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Letterboxing Tutorial"" desc=""This is a guide to teach you a simple way to do nice looking letterboxing."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=356483844"" /]","[author name=""LeafletPamphlet"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Creating animation presets"" desc=""Animaiton presets are those little sliders on the top left of SFMs GUI. They can be used to ""save"" positons of bones or any other animaitonset to be resued at your convenience."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=160143865"" /]","[author name=""Rantis"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Solving the inaudible custom sound issue"" desc=""Have you ever come across a situation where you converted your .mp3 or .wav files into .wav files and yet they don't play a sound when you imported them into Source Filmmaker?"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=170587102"" /]","[author name=""Sync"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Energy effect fix"" desc=""This is guide for fixing this odd bug that causes energy effect appear as pixelated version."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=462342069"" /]","[author name=""Rimpula"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Shaky Camera Tutorial"" desc=""Want some cool action shots? Do you want to know how to enhance it? Well, you're in the right place!"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=319085299"" /]","[author name=""VertiGECK"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How To Run SFM On Mac"" desc=""This guide shows you how to run SFM on mac with a wrapper for the software."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=309687019"" /]","[author name=""=PB A= Glitchy647"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to Animate"" desc=""I will teach SFM noobs how to do pose to pose animation. Had to learn this the hard way..."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=390621023"" /]","[author name=""Captain Luther"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""TF2 Paint RGB colour values!"" desc=""A list of TF2 paints in RGB colour values."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=216303891"" /]","[author name=""Fwuffy Foxeh"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Remove Background Fog"" desc=""I'll show you how to make your scene much nicer and clearer!"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=426299265"" /]","[author name=""xzy"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Working with Neotokyo in SFM"" desc=""Guide on importing Neotokyo assets to Source Filmmaker to work with."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=263032140"" /]","[author name=""Rain"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to Fix: Objects Stops Moving"" desc=""Does your objects stop moving after about 65 seconds? This guide will help you solve the problem (mostly)!"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=136283819"" /]","[author name=""Christoffer395"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to add custom textures to SFM/Help with custom models"" desc=""This guide will help you with adding custom textures, or in this case, editing textures, for SFM. Afterwards, I will have a help section on how to add models to the usermod folder."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=398807568"" /]","[author name=""Turret 3471"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Importing and Hexing Left 4 Dead 2 Workshop Content into SFM"" desc=""The L4D2 Workshop has lots of interesting models that aren't available anywhere else. Here's how to use them!"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=231250066"" /]","[author name=""6000 ANGRY BEES"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to overlay any video file into SFM"" desc=""In this guide i will show you the only possible way without using a script to import any video file to use in sfm"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=455827579"" /]","[author name=""OMG Theres A Bear In My Oatmeal!"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Submitting to the 2013 Saxxy Awards"" desc=""I will give you step-by-step instructions on how you can submit your entry to the 2013 Annual Saxxy Awards."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=192210186"" /]","[author name=""Jimo"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to get Hl2 models to Lipsync"" desc=""A step by step guide to make your Half life 2 characters lipsync."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=136390297"" /]","[author name=""Panic"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Creating a poster"" desc=""This guide should be a simple and easy to follow process on creating a simplistic poster that can be used in any intended way"" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=509992006"" /]","[author name=""Candle"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""Ice and Gold skins"" desc=""In this very easy guide, I'll show you how to transform a player model into ice (spy-cycle kill effect) or gold (golden frying pan kill effect)."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=508483509"" /]","[author name=""Keplyx"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
"[tut_desc name=""How to paint the green wall"" desc=""In this very easy guide, I'll show you how to paint the green_plane with the color you want."" link=""http://steamcommunity.com/sharedfiles/filedetails/?id=508092835"" /]","[author name=""Keplyx"" alt=""steam"" img=""https://s5.postimg.cc/xxn9l8b2b/steam_community_author.png""]"
